Percentiles,Home Page,Search Page,Simple Form 1,Simple Form 2
65.0,970.0,694.0,1646.0,6666.0
65.1,970.0,694.0,1646.0,6666.0
65.2,970.0,694.0,1646.0,6666.0
65.3,970.0,694.0,1646.0,6666.0
65.4,970.0,694.0,1646.0,6666.0
65.5,970.0,694.0,1646.0,6666.0
65.6,970.0,694.0,1646.0,6666.0
65.7,970.0,694.0,1646.0,6666.0
65.8,970.0,694.0,1646.0,6666.0
65.9,970.0,694.0,1646.0,6666.0
66.0,970.0,694.0,1646.0,6666.0
66.1,970.0,694.0,1646.0,6666.0
66.2,970.0,694.0,1646.0,6666.0
66.3,970.0,694.0,1646.0,6666.0
66.4,970.0,694.0,1646.0,6666.0
66.5,970.0,694.0,1646.0,6666.0
66.6,970.0,694.0,1646.0,6666.0
66.7,1008.0,716.0,1646.0,7082.0
66.8,1008.0,716.0,1646.0,7082.0
66.9,1008.0,716.0,1646.0,7082.0
67.0,1008.0,716.0,1646.0,7082.0
67.1,1008.0,716.0,1646.0,7082.0
67.2,1008.0,716.0,1646.0,7082.0
67.3,1008.0,716.0,1646.0,7082.0
67.4,1008.0,716.0,1646.0,7082.0
67.5,1008.0,716.0,1646.0,7082.0
67.6,1008.0,716.0,1646.0,7082.0
67.7,1008.0,716.0,1646.0,7082.0
67.8,1008.0,716.0,1646.0,7082.0
67.9,1008.0,716.0,1646.0,7082.0
68.0,1008.0,716.0,1646.0,7082.0
68.1,1008.0,716.0,1646.0,7082.0
68.2,1008.0,716.0,1699.0,7082.0
68.3,1008.0,716.0,1699.0,7082.0
68.4,1008.0,716.0,1699.0,7082.0
68.5,1008.0,716.0,1699.0,7082.0
68.6,1008.0,716.0,1699.0,7082.0
68.7,1008.0,716.0,1699.0,7082.0
68.8,1008.0,716.0,1699.0,7082.0
68.9,1008.0,716.0,1699.0,7082.0
69.0,1008.0,716.0,1699.0,7082.0
69.1,1008.0,716.0,1699.0,7082.0
69.2,1008.0,716.0,1699.0,7082.0
69.3,1008.0,716.0,1699.0,7082.0
69.4,1008.0,716.0,1699.0,7082.0
69.5,1008.0,716.0,1699.0,7082.0
69.6,1008.0,716.0,1699.0,7082.0
69.7,1008.0,716.0,1699.0,7082.0
69.8,1008.0,716.0,1699.0,7082.0
69.9,1008.0,716.0,1699.0,7082.0
70.0,1008.0,716.0,1699.0,7082.0
70.1,1038.0,716.0,1699.0,7082.0
70.2,1038.0,716.0,1699.0,7082.0
70.3,1038.0,716.0,1699.0,7082.0
70.4,1038.0,721.0,1699.0,7225.0
70.5,1038.0,721.0,1699.0,7225.0
70.6,1038.0,721.0,1699.0,7225.0
70.7,1038.0,721.0,1699.0,7225.0
70.8,1038.0,721.0,1699.0,7225.0
70.9,1038.0,721.0,1699.0,7225.0
71.0,1038.0,721.0,1699.0,7225.0
71.1,1038.0,721.0,1699.0,7225.0
71.2,1038.0,721.0,1699.0,7225.0
71.3,1038.0,721.0,1699.0,7225.0
71.4,1038.0,721.0,1699.0,7225.0
71.5,1038.0,721.0,1699.0,7225.0
71.6,1038.0,721.0,1699.0,7225.0
71.7,1038.0,721.0,1699.0,7225.0
71.8,1038.0,721.0,1699.0,7225.0
71.9,1038.0,721.0,1699.0,7225.0
72.0,1038.0,721.0,1699.0,7225.0
72.1,1038.0,721.0,1699.0,7225.0
72.2,1038.0,721.0,1699.0,7225.0
72.3,1038.0,721.0,1699.0,7225.0
72.4,1038.0,721.0,1699.0,7225.0
72.5,1038.0,721.0,1699.0,7225.0
72.6,1038.0,721.0,1699.0,7225.0
72.7,1038.0,721.0,1699.0,7225.0
72.8,1038.0,721.0,1856.0,7225.0
72.9,1038.0,721.0,1856.0,7225.0
73.0,1038.0,721.0,1856.0,7225.0
73.1,1038.0,721.0,1856.0,7225.0
73.2,1038.0,721.0,1856.0,7225.0
73.3,1038.0,721.0,1856.0,7225.0
73.4,1071.0,721.0,1856.0,7225.0
73.5,1071.0,721.0,1856.0,7225.0
73.6,1071.0,721.0,1856.0,7225.0
73.7,1071.0,721.0,1856.0,7225.0
73.8,1071.0,721.0,1856.0,7225.0
73.9,1071.0,721.0,1856.0,7225.0
74.0,1071.0,721.0,1856.0,7225.0
74.1,1071.0,743.0,1856.0,7722.0
74.2,1071.0,743.0,1856.0,7722.0
74.3,1071.0,743.0,1856.0,7722.0
74.4,1071.0,743.0,1856.0,7722.0
74.5,1071.0,743.0,1856.0,7722.0
74.6,1071.0,743.0,1856.0,7722.0
74.7,1071.0,743.0,1856.0,7722.0
74.8,1071.0,743.0,1856.0,7722.0
74.9,1071.0,743.0,1856.0,7722.0
75.0,1071.0,743.0,1856.0,7722.0
75.1,1071.0,743.0,1856.0,7722.0
75.2,1071.0,743.0,1856.0,7722.0
75.3,1071.0,743.0,1856.0,7722.0
75.4,1071.0,743.0,1856.0,7722.0
75.5,1071.0,743.0,1856.0,7722.0
75.6,1071.0,743.0,1856.0,7722.0
75.7,1071.0,743.0,1856.0,7722.0
75.8,1071.0,743.0,1856.0,7722.0
75.9,1071.0,743.0,1856.0,7722.0
76.0,1071.0,743.0,1856.0,7722.0
76.1,1071.0,743.0,1856.0,7722.0
76.2,1071.0,743.0,1856.0,7722.0
76.3,1071.0,743.0,1856.0,7722.0
76.4,1071.0,743.0,1856.0,7722.0
76.5,1071.0,743.0,1856.0,7722.0
76.6,1071.0,743.0,1856.0,7722.0
76.7,1159.0,743.0,1856.0,7722.0
76.8,1159.0,743.0,1856.0,7722.0
76.9,1159.0,743.0,1856.0,7722.0
77.0,1159.0,743.0,1856.0,7722.0
77.1,1159.0,743.0,1856.0,7722.0
77.2,1159.0,743.0,1856.0,7722.0
77.3,1159.0,743.0,1882.0,7722.0
77.4,1159.0,743.0,1882.0,7722.0
77.5,1159.0,743.0,1882.0,7722.0
77.6,1159.0,743.0,1882.0,7722.0
77.7,1159.0,743.0,1882.0,7722.0
77.8,1159.0,793.0,1882.0,7782.0
77.9,1159.0,793.0,1882.0,7782.0
78.0,1159.0,793.0,1882.0,7782.0
78.1,1159.0,793.0,1882.0,7782.0
78.2,1159.0,793.0,1882.0,7782.0
78.3,1159.0,793.0,1882.0,7782.0
78.4,1159.0,793.0,1882.0,7782.0
78.5,1159.0,793.0,1882.0,7782.0
78.6,1159.0,793.0,1882.0,7782.0
78.7,1159.0,793.0,1882.0,7782.0
78.8,1159.0,793.0,1882.0,7782.0
78.9,1159.0,793.0,1882.0,7782.0
79.0,1159.0,793.0,1882.0,7782.0
79.1,1159.0,793.0,1882.0,7782.0
79.2,1159.0,793.0,1882.0,7782.0
79.3,1159.0,793.0,1882.0,7782.0
79.4,1159.0,793.0,1882.0,7782.0
79.5,1159.0,793.0,1882.0,7782.0
79.6,1159.0,793.0,1882.0,7782.0
79.7,1159.0,793.0,1882.0,7782.0
79.8,1159.0,793.0,1882.0,7782.0
79.9,1159.0,793.0,1882.0,7782.0
80.0,1159.0,793.0,1882.0,7782.0
80.1,1191.0,793.0,1882.0,7782.0
80.2,1191.0,793.0,1882.0,7782.0
80.3,1191.0,793.0,1882.0,7782.0
80.4,1191.0,793.0,1882.0,7782.0
80.5,1191.0,793.0,1882.0,7782.0
80.6,1191.0,793.0,1882.0,7782.0
80.7,1191.0,793.0,1882.0,7782.0
80.8,1191.0,793.0,1882.0,7782.0
80.9,1191.0,793.0,1882.0,7782.0
81.0,1191.0,793.0,1882.0,7782.0
81.1,1191.0,793.0,1882.0,7782.0
81.2,1191.0,793.0,1882.0,7782.0
81.3,1191.0,793.0,1882.0,7782.0
81.4,1191.0,793.0,1882.0,7782.0
81.5,1191.0,801.0,1882.0,7830.0
81.6,1191.0,801.0,1882.0,7830.0
81.7,1191.0,801.0,1882.0,7830.0
81.8,1191.0,801.0,1882.0,7830.0
81.9,1191.0,801.0,1948.0,7830.0
82.0,1191.0,801.0,1948.0,7830.0
82.1,1191.0,801.0,1948.0,7830.0
82.2,1191.0,801.0,1948.0,7830.0
82.3,1191.0,801.0,1948.0,7830.0
82.4,1191.0,801.0,1948.0,7830.0
82.5,1191.0,801.0,1948.0,7830.0
82.6,1191.0,801.0,1948.0,7830.0
82.7,1191.0,801.0,1948.0,7830.0
82.8,1191.0,801.0,1948.0,7830.0
82.9,1191.0,801.0,1948.0,7830.0
83.0,1191.0,801.0,1948.0,7830.0
83.1,1191.0,801.0,1948.0,7830.0
83.2,1191.0,801.0,1948.0,7830.0
83.3,1191.0,801.0,1948.0,7830.0
83.4,1211.0,801.0,1948.0,7830.0
83.5,1211.0,801.0,1948.0,7830.0
83.6,1211.0,801.0,1948.0,7830.0
83.7,1211.0,801.0,1948.0,7830.0
83.8,1211.0,801.0,1948.0,7830.0
83.9,1211.0,801.0,1948.0,7830.0
84.0,1211.0,801.0,1948.0,7830.0
84.1,1211.0,801.0,1948.0,7830.0
84.2,1211.0,801.0,1948.0,7830.0
84.3,1211.0,801.0,1948.0,7830.0
84.4,1211.0,801.0,1948.0,7830.0
84.5,1211.0,801.0,1948.0,7830.0
84.6,1211.0,801.0,1948.0,7830.0
84.7,1211.0,801.0,1948.0,7830.0
84.8,1211.0,801.0,1948.0,7830.0
84.9,1211.0,801.0,1948.0,7830.0
85.0,1211.0,801.0,1948.0,7830.0
85.1,1211.0,801.0,1948.0,7830.0
85.2,1211.0,809.0,1948.0,7867.0
85.3,1211.0,809.0,1948.0,7867.0
85.4,1211.0,809.0,1948.0,7867.0
85.5,1211.0,809.0,1948.0,7867.0
85.6,1211.0,809.0,1948.0,7867.0
85.7,1211.0,809.0,1948.0,7867.0
85.8,1211.0,809.0,1948.0,7867.0
85.9,1211.0,809.0,1948.0,7867.0
86.0,1211.0,809.0,1948.0,7867.0
86.1,1211.0,809.0,1948.0,7867.0
86.2,1211.0,809.0,1948.0,7867.0
86.3,1211.0,809.0,1948.0,7867.0
86.4,1211.0,809.0,2081.0,7867.0
86.5,1211.0,809.0,2081.0,7867.0
86.6,1211.0,809.0,2081.0,7867.0
86.7,1255.0,809.0,2081.0,7867.0
86.8,1255.0,809.0,2081.0,7867.0
86.9,1255.0,809.0,2081.0,7867.0
87.0,1255.0,809.0,2081.0,7867.0
87.1,1255.0,809.0,2081.0,7867.0
87.2,1255.0,809.0,2081.0,7867.0
87.3,1255.0,809.0,2081.0,7867.0
87.4,1255.0,809.0,2081.0,7867.0
87.5,1255.0,809.0,2081.0,7867.0
87.6,1255.0,809.0,2081.0,7867.0
87.7,1255.0,809.0,2081.0,7867.0
87.8,1255.0,809.0,2081.0,7867.0
87.9,1255.0,809.0,2081.0,7867.0
88.0,1255.0,809.0,2081.0,7867.0
88.1,1255.0,809.0,2081.0,7867.0
88.2,1255.0,809.0,2081.0,7867.0
88.3,1255.0,809.0,2081.0,7867.0
88.4,1255.0,809.0,2081.0,7867.0
88.5,1255.0,809.0,2081.0,7867.0
88.6,1255.0,809.0,2081.0,7867.0
88.7,1255.0,809.0,2081.0,7867.0
88.8,1255.0,809.0,2081.0,7867.0
88.9,1255.0,850.0,2081.0,8316.0
89.0,1255.0,850.0,2081.0,8316.0
89.1,1255.0,850.0,2081.0,8316.0
89.2,1255.0,850.0,2081.0,8316.0
89.3,1255.0,850.0,2081.0,8316.0
89.4,1255.0,850.0,2081.0,8316.0
89.5,1255.0,850.0,2081.0,8316.0
89.6,1255.0,850.0,2081.0,8316.0
89.7,1255.0,850.0,2081.0,8316.0
89.8,1255.0,850.0,2081.0,8316.0
89.9,1255.0,850.0,2081.0,8316.0
90.0,1255.0,850.0,2081.0,8316.0
90.1,1320.0,850.0,2081.0,8316.0
90.2,1320.0,850.0,2081.0,8316.0
90.3,1320.0,850.0,2081.0,8316.0
90.4,1320.0,850.0,2081.0,8316.0
90.5,1320.0,850.0,2081.0,8316.0
90.6,1320.0,850.0,2081.0,8316.0
90.7,1320.0,850.0,2081.0,8316.0
90.8,1320.0,850.0,2081.0,8316.0
90.9,1320.0,850.0,2081.0,8316.0
91.0,1320.0,850.0,2174.0,8316.0
91.1,1320.0,850.0,2174.0,8316.0
91.2,1320.0,850.0,2174.0,8316.0
91.3,1320.0,850.0,2174.0,8316.0
91.4,1320.0,850.0,2174.0,8316.0
91.5,1320.0,850.0,2174.0,8316.0
91.6,1320.0,850.0,2174.0,8316.0
91.7,1320.0,850.0,2174.0,8316.0
91.8,1320.0,850.0,2174.0,8316.0
91.9,1320.0,850.0,2174.0,8316.0
92.0,1320.0,850.0,2174.0,8316.0
92.1,1320.0,850.0,2174.0,8316.0
92.2,1320.0,850.0,2174.0,8316.0
92.3,1320.0,850.0,2174.0,8316.0
92.4,1320.0,850.0,2174.0,8316.0
92.5,1320.0,850.0,2174.0,8316.0
92.6,1320.0,869.0,2174.0,9002.0
92.7,1320.0,869.0,2174.0,9002.0
92.8,1320.0,869.0,2174.0,9002.0
92.9,1320.0,869.0,2174.0,9002.0
93.0,1320.0,869.0,2174.0,9002.0
93.1,1320.0,869.0,2174.0,9002.0
93.2,1320.0,869.0,2174.0,9002.0
93.3,1320.0,869.0,2174.0,9002.0
93.4,1464.0,869.0,2174.0,9002.0
93.5,1464.0,869.0,2174.0,9002.0
93.6,1464.0,869.0,2174.0,9002.0
93.7,1464.0,869.0,2174.0,9002.0
93.8,1464.0,869.0,2174.0,9002.0
93.9,1464.0,869.0,2174.0,9002.0
94.0,1464.0,869.0,2174.0,9002.0
94.1,1464.0,869.0,2174.0,9002.0
94.2,1464.0,869.0,2174.0,9002.0
94.3,1464.0,869.0,2174.0,9002.0
94.4,1464.0,869.0,2174.0,9002.0
94.5,1464.0,869.0,2174.0,9002.0
94.6,1464.0,869.0,2174.0,9002.0
94.7,1464.0,869.0,2174.0,9002.0
94.8,1464.0,869.0,2174.0,9002.0
94.9,1464.0,869.0,2174.0,9002.0
95.0,1464.0,869.0,2174.0,9002.0
95.1,1464.0,869.0,2174.0,9002.0
95.2,1464.0,869.0,2174.0,9002.0
95.3,1464.0,869.0,2174.0,9002.0
95.4,1464.0,869.0,2174.0,9002.0
95.5,1464.0,869.0,2191.0,9002.0
95.6,1464.0,869.0,2191.0,9002.0
95.7,1464.0,869.0,2191.0,9002.0
95.8,1464.0,869.0,2191.0,9002.0
95.9,1464.0,869.0,2191.0,9002.0
96.0,1464.0,869.0,2191.0,9002.0
96.1,1464.0,869.0,2191.0,9002.0
96.2,1464.0,869.0,2191.0,9002.0
96.3,1464.0,891.0,2191.0,9006.0
96.4,1464.0,891.0,2191.0,9006.0
96.5,1464.0,891.0,2191.0,9006.0
96.6,1464.0,891.0,2191.0,9006.0
96.7,1483.0,891.0,2191.0,9006.0
96.8,1483.0,891.0,2191.0,9006.0
96.9,1483.0,891.0,2191.0,9006.0
97.0,1483.0,891.0,2191.0,9006.0
97.1,1483.0,891.0,2191.0,9006.0
97.2,1483.0,891.0,2191.0,9006.0
97.3,1483.0,891.0,2191.0,9006.0
97.4,1483.0,891.0,2191.0,9006.0
97.5,1483.0,891.0,2191.0,9006.0
97.6,1483.0,891.0,2191.0,9006.0
97.7,1483.0,891.0,2191.0,9006.0
97.8,1483.0,891.0,2191.0,9006.0
97.9,1483.0,891.0,2191.0,9006.0
98.0,1483.0,891.0,2191.0,9006.0
98.1,1483.0,891.0,2191.0,9006.0
98.2,1483.0,891.0,2191.0,9006.0
98.3,1483.0,891.0,2191.0,9006.0
98.4,1483.0,891.0,2191.0,9006.0
98.5,1483.0,891.0,2191.0,9006.0
98.6,1483.0,891.0,2191.0,9006.0
98.7,1483.0,891.0,2191.0,9006.0
98.8,1483.0,891.0,2191.0,9006.0
98.9,1483.0,891.0,2191.0,9006.0
99.0,1483.0,891.0,2191.0,9006.0
99.1,1483.0,891.0,2191.0,9006.0
99.2,1483.0,891.0,2191.0,9006.0
99.3,1483.0,891.0,2191.0,9006.0
99.4,1483.0,891.0,2191.0,9006.0
99.5,1483.0,891.0,2191.0,9006.0
99.6,1483.0,891.0,2191.0,9006.0
99.7,1483.0,891.0,2191.0,9006.0
99.8,1483.0,891.0,2191.0,9006.0
99.9,1483.0,891.0,2191.0,9006.0
