Percentiles,Home Page,Search Page,Simple Form 1,Simple Form 2
65.2,904.0,705.0,1479.0,5908.0
65.3,904.0,705.0,1479.0,5908.0
65.4,904.0,705.0,1479.0,5908.0
65.5,904.0,705.0,1479.0,5908.0
65.6,904.0,705.0,1479.0,5908.0
65.7,904.0,705.0,1479.0,5908.0
65.8,904.0,705.0,1479.0,5908.0
65.9,904.0,705.0,1479.0,5908.0
66.0,904.0,705.0,1479.0,5908.0
66.1,904.0,705.0,1479.0,5908.0
66.2,911.0,705.0,1479.0,5940.0
66.3,911.0,705.0,1479.0,5940.0
66.4,911.0,705.0,1479.0,5940.0
66.5,911.0,705.0,1479.0,5940.0
66.6,911.0,705.0,1479.0,5940.0
66.7,911.0,735.0,1514.0,5940.0
66.8,911.0,735.0,1514.0,5940.0
66.9,911.0,735.0,1514.0,5940.0
67.0,911.0,735.0,1514.0,5940.0
67.1,911.0,735.0,1514.0,5940.0
67.2,911.0,735.0,1514.0,5940.0
67.3,911.0,735.0,1514.0,5940.0
67.4,911.0,735.0,1514.0,5940.0
67.5,911.0,735.0,1514.0,5940.0
67.6,911.0,735.0,1514.0,5940.0
67.7,951.0,735.0,1514.0,5940.0
67.8,951.0,735.0,1514.0,6003.0
67.9,951.0,735.0,1514.0,6003.0
68.0,951.0,735.0,1514.0,6003.0
68.1,951.0,735.0,1514.0,6003.0
68.2,951.0,735.0,1514.0,6003.0
68.3,951.0,741.0,1514.0,6003.0
68.4,951.0,741.0,1514.0,6003.0
68.5,951.0,741.0,1514.0,6003.0
68.6,951.0,741.0,1542.0,6003.0
68.7,951.0,741.0,1542.0,6003.0
68.8,951.0,741.0,1542.0,6003.0
68.9,951.0,741.0,1542.0,6003.0
69.0,951.0,741.0,1542.0,6003.0
69.1,951.0,741.0,1542.0,6003.0
69.2,951.0,741.0,1542.0,6003.0
69.3,975.0,741.0,1542.0,6003.0
69.4,975.0,741.0,1542.0,6039.0
69.5,975.0,741.0,1542.0,6039.0
69.6,975.0,741.0,1542.0,6039.0
69.7,975.0,741.0,1542.0,6039.0
69.8,975.0,741.0,1542.0,6039.0
69.9,975.0,755.0,1542.0,6039.0
70.0,975.0,755.0,1542.0,6039.0
70.1,975.0,755.0,1542.0,6039.0
70.2,975.0,755.0,1542.0,6039.0
70.3,975.0,755.0,1542.0,6039.0
70.4,975.0,755.0,1555.0,6039.0
70.5,975.0,755.0,1555.0,6039.0
70.6,975.0,755.0,1555.0,6039.0
70.7,975.0,755.0,1555.0,6039.0
70.8,975.0,755.0,1555.0,6039.0
70.9,975.0,755.0,1555.0,6039.0
71.0,975.0,755.0,1555.0,6355.0
71.1,975.0,755.0,1555.0,6355.0
71.2,975.0,755.0,1555.0,6355.0
71.3,975.0,755.0,1555.0,6355.0
71.4,975.0,755.0,1555.0,6355.0
71.5,975.0,758.0,1555.0,6355.0
71.6,975.0,758.0,1555.0,6355.0
71.7,975.0,758.0,1555.0,6355.0
71.8,975.0,758.0,1555.0,6355.0
71.9,975.0,758.0,1555.0,6355.0
72.0,975.0,758.0,1555.0,6355.0
72.1,975.0,758.0,1555.0,6355.0
72.2,975.0,758.0,1555.0,6355.0
72.3,975.0,758.0,1589.0,6355.0
72.4,1056.0,758.0,1589.0,6355.0
72.5,1056.0,758.0,1589.0,6355.0
72.6,1056.0,758.0,1589.0,6400.0
72.7,1056.0,758.0,1589.0,6400.0
72.8,1056.0,758.0,1589.0,6400.0
72.9,1056.0,758.0,1589.0,6400.0
73.0,1056.0,758.0,1589.0,6400.0
73.1,1056.0,775.0,1589.0,6400.0
73.2,1056.0,775.0,1589.0,6400.0
73.3,1056.0,775.0,1589.0,6400.0
73.4,1056.0,775.0,1589.0,6400.0
73.5,1056.0,775.0,1589.0,6400.0
73.6,1056.0,775.0,1589.0,6400.0
73.7,1056.0,775.0,1589.0,6400.0
73.8,1056.0,775.0,1589.0,6400.0
73.9,1069.0,775.0,1589.0,6400.0
74.0,1069.0,775.0,1589.0,6400.0
74.1,1069.0,775.0,1593.0,6400.0
74.2,1069.0,775.0,1593.0,6446.0
74.3,1069.0,775.0,1593.0,6446.0
74.4,1069.0,775.0,1593.0,6446.0
74.5,1069.0,775.0,1593.0,6446.0
74.6,1069.0,775.0,1593.0,6446.0
74.7,1069.0,779.0,1593.0,6446.0
74.8,1069.0,779.0,1593.0,6446.0
74.9,1069.0,779.0,1593.0,6446.0
75.0,1069.0,779.0,1593.0,6446.0
75.1,1069.0,779.0,1593.0,6446.0
75.2,1069.0,779.0,1593.0,6446.0
75.3,1069.0,779.0,1593.0,6446.0
75.4,1108.0,779.0,1593.0,6446.0
75.5,1108.0,779.0,1593.0,6446.0
75.6,1108.0,779.0,1593.0,6446.0
75.7,1108.0,779.0,1593.0,6446.0
75.8,1108.0,779.0,1593.0,6446.0
75.9,1108.0,779.0,1593.0,6508.0
76.0,1108.0,779.0,1621.0,6508.0
76.1,1108.0,779.0,1621.0,6508.0
76.2,1108.0,801.0,1621.0,6508.0
76.3,1108.0,801.0,1621.0,6508.0
76.4,1108.0,801.0,1621.0,6508.0
76.5,1108.0,801.0,1621.0,6508.0
76.6,1108.0,801.0,1621.0,6508.0
76.7,1108.0,801.0,1621.0,6508.0
76.8,1108.0,801.0,1621.0,6508.0
76.9,1108.0,801.0,1621.0,6508.0
77.0,1111.0,801.0,1621.0,6508.0
77.1,1111.0,801.0,1621.0,6508.0
77.2,1111.0,801.0,1621.0,6508.0
77.3,1111.0,801.0,1621.0,6508.0
77.4,1111.0,801.0,1621.0,6508.0
77.5,1111.0,801.0,1621.0,6680.0
77.6,1111.0,801.0,1621.0,6680.0
77.7,1111.0,801.0,1621.0,6680.0
77.8,1111.0,814.0,1650.0,6680.0
77.9,1111.0,814.0,1650.0,6680.0
78.0,1111.0,814.0,1650.0,6680.0
78.1,1111.0,814.0,1650.0,6680.0
78.2,1111.0,814.0,1650.0,6680.0
78.3,1111.0,814.0,1650.0,6680.0
78.4,1111.0,814.0,1650.0,6680.0
78.5,1113.0,814.0,1650.0,6680.0
78.6,1113.0,814.0,1650.0,6680.0
78.7,1113.0,814.0,1650.0,6680.0
78.8,1113.0,814.0,1650.0,6680.0
78.9,1113.0,814.0,1650.0,6680.0
79.0,1113.0,814.0,1650.0,6680.0
79.1,1113.0,814.0,1650.0,6931.0
79.2,1113.0,814.0,1650.0,6931.0
79.3,1113.0,814.0,1650.0,6931.0
79.4,1113.0,814.0,1650.0,6931.0
79.5,1113.0,814.0,1650.0,6931.0
79.6,1113.0,814.0,1650.0,6931.0
79.7,1113.0,814.0,1676.0,6931.0
79.8,1113.0,814.0,1676.0,6931.0
79.9,1113.0,814.0,1676.0,6931.0
80.0,1113.0,814.0,1676.0,6931.0
80.1,1120.0,814.0,1676.0,6931.0
80.2,1120.0,814.0,1676.0,6931.0
80.3,1120.0,814.0,1676.0,6931.0
80.4,1120.0,814.0,1676.0,6931.0
80.5,1120.0,814.0,1676.0,6931.0
80.6,1120.0,814.0,1676.0,6931.0
80.7,1120.0,814.0,1676.0,7028.0
80.8,1120.0,814.0,1676.0,7028.0
80.9,1120.0,814.0,1676.0,7028.0
81.0,1120.0,837.0,1676.0,7028.0
81.1,1120.0,837.0,1676.0,7028.0
81.2,1120.0,837.0,1676.0,7028.0
81.3,1120.0,837.0,1676.0,7028.0
81.4,1120.0,837.0,1676.0,7028.0
81.5,1120.0,837.0,1708.0,7028.0
81.6,1159.0,837.0,1708.0,7028.0
81.7,1159.0,837.0,1708.0,7028.0
81.8,1159.0,837.0,1708.0,7028.0
81.9,1159.0,837.0,1708.0,7028.0
82.0,1159.0,837.0,1708.0,7028.0
82.1,1159.0,837.0,1708.0,7028.0
82.2,1159.0,837.0,1708.0,7028.0
82.3,1159.0,837.0,1708.0,7665.0
82.4,1159.0,837.0,1708.0,7665.0
82.5,1159.0,837.0,1708.0,7665.0
82.6,1159.0,844.0,1708.0,7665.0
82.7,1159.0,844.0,1708.0,7665.0
82.8,1159.0,844.0,1708.0,7665.0
82.9,1159.0,844.0,1708.0,7665.0
83.0,1159.0,844.0,1708.0,7665.0
83.1,1173.0,844.0,1708.0,7665.0
83.2,1173.0,844.0,1708.0,7665.0
83.3,1173.0,844.0,1708.0,7665.0
83.4,1173.0,844.0,1737.0,7665.0
83.5,1173.0,844.0,1737.0,7665.0
83.6,1173.0,844.0,1737.0,7665.0
83.7,1173.0,844.0,1737.0,7665.0
83.8,1173.0,844.0,1737.0,7665.0
83.9,1173.0,844.0,1737.0,7835.0
84.0,1173.0,844.0,1737.0,7835.0
84.1,1173.0,844.0,1737.0,7835.0
84.2,1173.0,847.0,1737.0,7835.0
84.3,1173.0,847.0,1737.0,7835.0
84.4,1173.0,847.0,1737.0,7835.0
84.5,1173.0,847.0,1737.0,7835.0
84.6,1173.0,847.0,1737.0,7835.0
84.7,1177.0,847.0,1737.0,7835.0
84.8,1177.0,847.0,1737.0,7835.0
84.9,1177.0,847.0,1737.0,7835.0
85.0,1177.0,847.0,1737.0,7835.0
85.1,1177.0,847.0,1737.0,7835.0
85.2,1177.0,847.0,1765.0,7835.0
85.3,1177.0,847.0,1765.0,7835.0
85.4,1177.0,847.0,1765.0,7835.0
85.5,1177.0,847.0,1765.0,7852.0
85.6,1177.0,847.0,1765.0,7852.0
85.7,1177.0,847.0,1765.0,7852.0
85.8,1177.0,849.0,1765.0,7852.0
85.9,1177.0,849.0,1765.0,7852.0
86.0,1177.0,849.0,1765.0,7852.0
86.1,1177.0,849.0,1765.0,7852.0
86.2,1201.0,849.0,1765.0,7852.0
86.3,1201.0,849.0,1765.0,7852.0
86.4,1201.0,849.0,1765.0,7852.0
86.5,1201.0,849.0,1765.0,7852.0
86.6,1201.0,849.0,1765.0,7852.0
86.7,1201.0,849.0,1765.0,7852.0
86.8,1201.0,849.0,1765.0,7852.0
86.9,1201.0,849.0,1765.0,7852.0
87.0,1201.0,849.0,1765.0,7852.0
87.1,1201.0,849.0,1808.0,8239.0
87.2,1201.0,849.0,1808.0,8239.0
87.3,1201.0,849.0,1808.0,8239.0
87.4,1201.0,865.0,1808.0,8239.0
87.5,1201.0,865.0,1808.0,8239.0
87.6,1201.0,865.0,1808.0,8239.0
87.7,1228.0,865.0,1808.0,8239.0
87.8,1228.0,865.0,1808.0,8239.0
87.9,1228.0,865.0,1808.0,8239.0
88.0,1228.0,865.0,1808.0,8239.0
88.1,1228.0,865.0,1808.0,8239.0
88.2,1228.0,865.0,1808.0,8239.0
88.3,1228.0,865.0,1808.0,8239.0
88.4,1228.0,865.0,1808.0,8239.0
88.5,1228.0,865.0,1808.0,8239.0
88.6,1228.0,865.0,1808.0,8239.0
88.7,1228.0,865.0,1808.0,8239.0
88.8,1228.0,865.0,1808.0,8292.0
88.9,1228.0,890.0,1917.0,8292.0
89.0,1228.0,890.0,1917.0,8292.0
89.1,1228.0,890.0,1917.0,8292.0
89.2,1228.0,890.0,1917.0,8292.0
89.3,1255.0,890.0,1917.0,8292.0
89.4,1255.0,890.0,1917.0,8292.0
89.5,1255.0,890.0,1917.0,8292.0
89.6,1255.0,890.0,1917.0,8292.0
89.7,1255.0,890.0,1917.0,8292.0
89.8,1255.0,890.0,1917.0,8292.0
89.9,1255.0,890.0,1917.0,8292.0
90.0,1255.0,890.0,1917.0,8292.0
90.1,1255.0,890.0,1917.0,8292.0
90.2,1255.0,890.0,1917.0,8292.0
90.3,1255.0,890.0,1917.0,8292.0
90.4,1255.0,890.0,1917.0,8414.0
90.5,1255.0,894.0,1917.0,8414.0
90.6,1255.0,894.0,1917.0,8414.0
90.7,1255.0,894.0,1917.0,8414.0
90.8,1257.0,894.0,2033.0,8414.0
90.9,1257.0,894.0,2033.0,8414.0
91.0,1257.0,894.0,2033.0,8414.0
91.1,1257.0,894.0,2033.0,8414.0
91.2,1257.0,894.0,2033.0,8414.0
91.3,1257.0,894.0,2033.0,8414.0
91.4,1257.0,894.0,2033.0,8414.0
91.5,1257.0,894.0,2033.0,8414.0
91.6,1257.0,894.0,2033.0,8414.0
91.7,1257.0,894.0,2033.0,8414.0
91.8,1257.0,894.0,2033.0,8414.0
91.9,1257.0,894.0,2033.0,8414.0
92.0,1257.0,894.0,2033.0,8512.0
92.1,1257.0,896.0,2033.0,8512.0
92.2,1257.0,896.0,2033.0,8512.0
92.3,1257.0,896.0,2033.0,8512.0
92.4,1290.0,896.0,2033.0,8512.0
92.5,1290.0,896.0,2033.0,8512.0
92.6,1290.0,896.0,2096.0,8512.0
92.7,1290.0,896.0,2096.0,8512.0
92.8,1290.0,896.0,2096.0,8512.0
92.9,1290.0,896.0,2096.0,8512.0
93.0,1290.0,896.0,2096.0,8512.0
93.1,1290.0,896.0,2096.0,8512.0
93.2,1290.0,896.0,2096.0,8512.0
93.3,1290.0,896.0,2096.0,8512.0
93.4,1290.0,896.0,2096.0,8512.0
93.5,1290.0,896.0,2096.0,8512.0
93.6,1290.0,896.0,2096.0,8785.0
93.7,1290.0,897.0,2096.0,8785.0
93.8,1290.0,897.0,2096.0,8785.0
93.9,1380.0,897.0,2096.0,8785.0
94.0,1380.0,897.0,2096.0,8785.0
94.1,1380.0,897.0,2096.0,8785.0
94.2,1380.0,897.0,2096.0,8785.0
94.3,1380.0,897.0,2096.0,8785.0
94.4,1380.0,897.0,2096.0,8785.0
94.5,1380.0,897.0,2126.0,8785.0
94.6,1380.0,897.0,2126.0,8785.0
94.7,1380.0,897.0,2126.0,8785.0
94.8,1380.0,897.0,2126.0,8785.0
94.9,1380.0,897.0,2126.0,8785.0
95.0,1380.0,897.0,2126.0,8785.0
95.1,1380.0,897.0,2126.0,8785.0
95.2,1380.0,897.0,2126.0,8967.0
95.3,1380.0,899.0,2126.0,8967.0
95.4,1439.0,899.0,2126.0,8967.0
95.5,1439.0,899.0,2126.0,8967.0
95.6,1439.0,899.0,2126.0,8967.0
95.7,1439.0,899.0,2126.0,8967.0
95.8,1439.0,899.0,2126.0,8967.0
95.9,1439.0,899.0,2126.0,8967.0
96.0,1439.0,899.0,2126.0,8967.0
96.1,1439.0,899.0,2126.0,8967.0
96.2,1439.0,899.0,2126.0,8967.0
96.3,1439.0,899.0,2141.0,8967.0
96.4,1439.0,899.0,2141.0,8967.0
96.5,1439.0,899.0,2141.0,8967.0
96.6,1439.0,899.0,2141.0,8967.0
96.7,1439.0,899.0,2141.0,8967.0
96.8,1439.0,899.0,2141.0,9024.0
96.9,1439.0,911.0,2141.0,9024.0
97.0,1443.0,911.0,2141.0,9024.0
97.1,1443.0,911.0,2141.0,9024.0
97.2,1443.0,911.0,2141.0,9024.0
97.3,1443.0,911.0,2141.0,9024.0
97.4,1443.0,911.0,2141.0,9024.0
97.5,1443.0,911.0,2141.0,9024.0
97.6,1443.0,911.0,2141.0,9024.0
97.7,1443.0,911.0,2141.0,9024.0
97.8,1443.0,911.0,2141.0,9024.0
97.9,1443.0,911.0,2141.0,9024.0
98.0,1443.0,911.0,2141.0,9024.0
98.1,1443.0,911.0,2141.0,9024.0
98.2,1443.0,911.0,2141.0,9024.0
98.3,1443.0,911.0,2141.0,9024.0
98.4,1443.0,911.0,2141.0,9157.0
98.5,1490.0,919.0,2141.0,9157.0
98.6,1490.0,919.0,2141.0,9157.0
98.7,1490.0,919.0,2141.0,9157.0
98.8,1490.0,919.0,2141.0,9157.0
98.9,1490.0,919.0,2141.0,9157.0
99.0,1490.0,919.0,2141.0,9157.0
99.1,1490.0,919.0,2141.0,9157.0
99.2,1490.0,919.0,2141.0,9157.0
99.3,1490.0,919.0,2141.0,9157.0
99.4,1490.0,919.0,2141.0,9157.0
99.5,1490.0,919.0,2141.0,9157.0
99.6,1490.0,919.0,2141.0,9157.0
99.7,1490.0,919.0,2141.0,9157.0
99.8,1490.0,919.0,2141.0,9157.0
99.9,1490.0,919.0,2141.0,9157.0
